run 0: {'page': 1, 'para': 0, 'line': 1, 'text': '[570', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4122: {'page': 17, 'para': 95, 'line': 11, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4123: {'page': 17, 'para': 95, 'line': 11, 'text': 'e drey letztern fangen von gemein', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4124: {'page': 17, 'para': 95, 'line': 11, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4125: {'page': 17, 'para': 95, 'line': 11, 'text': 'chaftlichen', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4126: {'page': 17, 'para': 95, 'line': 12, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4127: {'page': 17, 'para': 95, 'line': 12, 'text': 'Grund', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4128: {'page': 17, 'para': 95, 'line': 12, 'text': 'sä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4129: {'page': 17, 'para': 95, 'line': 12, 'text': 'tzen an, aber zwey gerathen von dem rechten', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4130: {'page': 17, 'para': 95, 'line': 13, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4131: {'page': 17, 'para': 95, 'line': 13, 'text': 'Wege ab. Da mit der fal', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4132: {'page': 17, 'para': 95, 'line': 13, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4133: {'page': 17, 'para': 95, 'line': 13, 'text': 'chen Vern', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4134: {'page': 17, 'para': 95, 'line': 13, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4135: {'page': 17, 'para': 95, 'line': 13, 'text': 'nfteley auch noch', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4136: {'page': 17, 'para': 95, 'line': 14, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4137: {'page': 17, 'para': 95, 'line': 14, 'text': 'dieß verbunden i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4138: {'page': 17, 'para': 95, 'line': 14, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4139: {'page': 17, 'para': 95, 'line': 14, 'text': 't, daß die ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4140: {'page': 17, 'para': 95, 'line': 14, 'text': 'Evidenz', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 4141: {'page': 17, 'para': 95, 'line': 14, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4142: {'page': 17, 'para': 95, 'line': 14, 'text': 'der', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 4143: {'page': 17, 'para': 95, 'line': 14, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4144: {'page': 17, 'para': 95, 'line': 14, 'text': 'Empfin', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 4145: {'page': 17, 'para': 95, 'line': 14, 'text': '-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4146: {'page': 17, 'para': 95, 'line': 15, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4147: {'page': 17, 'para': 95, 'line': 15, 'text': 'dungen', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 4148: {'page': 17, 'para': 95, 'line': 15, 'text': ', und mit der Schw', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4149: {'page': 17, 'para': 95, 'line': 15, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4150: {'page': 17, 'para': 95, 'line': 15, 'text': 'rmerey', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4151: {'page': 17, 'para': 95, 'line': 15, 'text': ', daß die Evidenz', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4152: {'page': 17, 'para': 95, 'line': 16, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4153: {'page': 17, 'para': 95, 'line': 16, 'text': 'der Raisonnements aus allgemeinen Begriffen', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 4154: {'page': 17, 'para': 95, 'line': 17, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4155: {'page': 17, 'para': 95, 'line': 17, 'text': 'abgel', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4156: {'page': 17, 'para': 95, 'line': 17, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4157: {'page': 17, 'para': 95, 'line': 17, 'text': 'ugnet wird, ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4158: {'page': 17, 'para': 95, 'line': 17, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4159: {'page': 17, 'para': 95, 'line': 17, 'text': 'o vereinigen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4160: {'page': 17, 'para': 95, 'line': 17, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4161: {'page': 17, 'para': 95, 'line': 17, 'text': 'ie ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4162: {'page': 17, 'para': 95, 'line': 17, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4163: {'page': 17, 'para': 95, 'line': 17, 'text': 'ich an einer Seite', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4164: {'page': 17, 'para': 95, 'line': 18, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4165: {'page': 17, 'para': 95, 'line': 18, 'text': 'wieder mit dem Skepticismus.', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4166: {'page': 17, 'para': 96, 'line': 19, 'text': 'Mit dem Zweifler ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4167: {'page': 17, 'para': 96, 'line': 19, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4168: {'page': 17, 'para': 96, 'line': 19, 'text': 'ber ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4169: {'page': 17, 'para': 96, 'line': 19, 'text': 'ein ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4170: {'page': 17, 'para': 96, 'line': 19, 'text': 'allgemeines', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 4171: {'page': 17, 'para': 96, 'line': 19, 'text': ' Merkmal', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4172: {'page': 17, 'para': 96, 'line': 20, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4173: {'page': 17, 'para': 96, 'line': 20, 'text': 'der Evidenz zu ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4174: {'page': 17, 'para': 96, 'line': 20, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4175: {'page': 17, 'para': 96, 'line': 20, 'text': 'treiten, halte ich f', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4176: {'page': 17, 'para': 96, 'line': 20, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4177: {'page': 17, 'para': 96, 'line': 20, 'text': 'r eine unn', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4178: {'page': 17, 'para': 96, 'line': 20, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4179: {'page': 17, 'para': 96, 'line': 20, 'text': 'tze ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4180: {'page': 17, 'para': 96, 'line': 20, 'text': 'Be-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4181: {'page': 17, 'para': 96, 'line': 21, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4182: {'page': 17, 'para': 96, 'line': 21, 'text': 'm', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4183: {'page': 17, 'para': 96, 'line': 21, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4184: {'page': 17, 'para': 96, 'line': 21, 'text': 'hung', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4185: {'page': 17, 'para': 96, 'line': 21, 'text': '. Es i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4186: {'page': 17, 'para': 96, 'line': 21, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4187: {'page': 17, 'para': 96, 'line': 21, 'text': 't be', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4188: {'page': 17, 'para': 96, 'line': 21, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4189: {'page': 17, 'para': 96, 'line': 21, 'text': 'er, es ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4190: {'page': 17, 'para': 96, 'line': 21, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4191: {'page': 17, 'para': 96, 'line': 21, 'text': 'o zu machen, wie die ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4192: {'page': 17, 'para': 96, 'line': 21, 'text': 'Phi-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4193: {'page': 17, 'para': 96, 'line': 22, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4194: {'page': 17, 'para': 96, 'line': 22, 'text': 'lo', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4195: {'page': 17, 'para': 96, 'line': 22, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4196: {'page': 17, 'para': 96, 'line': 22, 'text': 'ophen', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4197: {'page': 17, 'para': 96, 'line': 22, 'text': ' es zum Theil ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4198: {'page': 17, 'para': 96, 'line': 22, 'text': 'gethan', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4199: {'page': 17, 'para': 96, 'line': 22, 'text': ' haben: Sie ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4200: {'page': 17, 'para': 96, 'line': 22, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4201: {'page': 17, 'para': 96, 'line': 22, 'text': 'etzen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4202: {'page': 17, 'para': 96, 'line': 22, 'text': 'nem-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4203: {'page': 17, 'para': 96, 'line': 23, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4204: {'page': 17, 'para': 96, 'line': 23, 'text': 'lich', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4205: {'page': 17, 'para': 96, 'line': 23, 'text': ' die Grund', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4206: {'page': 17, 'para': 96, 'line': 23, 'text': 'sä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4207: {'page': 17, 'para': 96, 'line': 23, 'text': 'tze hin', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4208: {'page': 17, 'para': 96, 'line': 23, 'text': ', die ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4209: {'page': 17, 'para': 96, 'line': 23, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4210: {'page': 17, 'para': 96, 'line': 23, 'text': 'ie als evident an', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4211: {'page': 17, 'para': 96, 'line': 23, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4212: {'page': 17, 'para': 96, 'line': 23, 'text': 'ehen, und', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4213: {'page': 17, 'para': 96, 'line': 24, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4214: {'page': 17, 'para': 96, 'line': 24, 'text': 'behaupten von die', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4215: {'page': 17, 'para': 96, 'line': 24, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4216: {'page': 17, 'para': 96, 'line': 24, 'text': 'en insbe', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4217: {'page': 17, 'para': 96, 'line': 24, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4218: {'page': 17, 'para': 96, 'line': 24, 'text': 'onders, daß ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4219: {'page': 17, 'para': 96, 'line': 24, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4220: {'page': 17, 'para': 96, 'line': 24, 'text': 'ie es ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4221: {'page': 17, 'para': 96, 'line': 24, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4222: {'page': 17, 'para': 96, 'line': 24, 'text': 'ind. Der', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4223: {'page': 17, 'para': 96, 'line': 25, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4224: {'page': 17, 'para': 96, 'line': 25, 'text': 'Skeptiker kann alsdenn auch bey jedem Axiom f', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4225: {'page': 17, 'para': 96, 'line': 25, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4226: {'page': 17, 'para': 96, 'line': 25, 'text': 'r ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4227: {'page': 17, 'para': 96, 'line': 25, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4228: {'page': 17, 'para': 96, 'line': 25, 'text': 'ich', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4229: {'page': 17, 'para': 96, 'line': 26, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4230: {'page': 17, 'para': 96, 'line': 26, 'text': 'erinnern, was er daran ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4231: {'page': 17, 'para': 96, 'line': 26, 'text': 'auszu', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4232: {'page': 17, 'para': 96, 'line': 26, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4233: {'page': 17, 'para': 96, 'line': 26, 'text': 'etzen habe. Und da hat', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4234: {'page': 17, 'para': 96, 'line': 27, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4235: {'page': 17, 'para': 96, 'line': 27, 'text': 'der Dogmatiker ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4236: {'page': 17, 'para': 96, 'line': 27, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4237: {'page': 17, 'para': 96, 'line': 27, 'text': 'o viel f', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4238: {'page': 17, 'para': 96, 'line': 27, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4239: {'page': 17, 'para': 96, 'line': 27, 'text': 'r ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4240: {'page': 17, 'para': 96, 'line': 27, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4241: {'page': 17, 'para': 96, 'line': 27, 'text': 'ich, daß es doch einige ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4242: {'page': 17, 'para': 96, 'line': 27, 'text': 'Ge-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4243: {'page': 17, 'para': 96, 'line': 28, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4244: {'page': 17, 'para': 96, 'line': 28, 'text': 'mein', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4245: {'page': 17, 'para': 96, 'line': 28, 'text': 'sä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4246: {'page': 17, 'para': 96, 'line': 28, 'text': 'tze', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4247: {'page': 17, 'para': 96, 'line': 28, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4248: {'page': 17, 'para': 96, 'line': 28, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4249: {'page': 17, 'para': 96, 'line': 28, 'text': 'owohl, als einzelne Empfindungen giebt, die', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4250: {'page': 17, 'para': 96, 'line': 29, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4251: {'page': 17, 'para': 96, 'line': 29, 'text': 'in der Maaße ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4252: {'page': 17, 'para': 96, 'line': 29, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4253: {'page': 17, 'para': 96, 'line': 29, 'text': 'ubjektivi', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4254: {'page': 17, 'para': 96, 'line': 29, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4255: {'page': 17, 'para': 96, 'line': 29, 'text': 'ch nothwendige Urtheile des ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4256: {'page': 17, 'para': 96, 'line': 29, 'text': 'Ver-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4257: {'page': 17, 'para': 96, 'line': 30, 'text': 's', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4258: {'page': 17, 'para': 96, 'line': 30, 'text': 'tandes', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4259: {'page': 17, 'para': 96, 'line': 30, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4260: {'page': 17, 'para': 96, 'line': 30, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4261: {'page': 17, 'para': 96, 'line': 30, 'text': 'ind, daß alles Bem', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4262: {'page': 17, 'para': 96, 'line': 30, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4263: {'page': 17, 'para': 96, 'line': 30, 'text': 'hen, ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4264: {'page': 17, 'para': 96, 'line': 30, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4265: {'page': 17, 'para': 96, 'line': 30, 'text': 'ie entweder ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4266: {'page': 17, 'para': 96, 'line': 30, 'text': 'unmittel-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4267: {'page': 17, 'para': 96, 'line': 31, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4268: {'page': 17, 'para': 96, 'line': 31, 'text': 'bar', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4269: {'page': 17, 'para': 96, 'line': 31, 'text': ' zu l', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4270: {'page': 17, 'para': 96, 'line': 31, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4271: {'page': 17, 'para': 96, 'line': 31, 'text': 'ugnen, oder durch Rai', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4272: {'page': 17, 'para': 96, 'line': 31, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4273: {'page': 17, 'para': 96, 'line': 31, 'text': 'onnements ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4274: {'page': 17, 'para': 96, 'line': 31, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4275: {'page': 17, 'para': 96, 'line': 31, 'text': 'ie ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4276: {'page': 17, 'para': 96, 'line': 31, 'text': 'umzu', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4277: {'page': 17, 'para': 96, 'line': 31, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4278: {'page': 17, 'para': 96, 'line': 31, 'text': 'to-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4279: {'page': 17, 'para': 96, 'line': 32, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4280: {'page': 17, 'para': 96, 'line': 32, 'text': 'ßen', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4281: {'page': 17, 'para': 96, 'line': 32, 'text': ', ein vergebliches Be', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4282: {'page': 17, 'para': 96, 'line': 32, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4283: {'page': 17, 'para': 96, 'line': 32, 'text': 'treben gegen die Natur i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4284: {'page': 17, 'para': 96, 'line': 32, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4285: {'page': 17, 'para': 96, 'line': 32, 'text': 't.', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4286: {'page': 17, 'para': 96, 'line': 33, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4287: {'page': 17, 'para': 96, 'line': 33, 'text': 'Nur Un', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4288: {'page': 17, 'para': 96, 'line': 33, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4289: {'page': 17, 'para': 96, 'line': 33, 'text': 'inn oder Unverm', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4290: {'page': 17, 'para': 96, 'line': 33, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4291: {'page': 17, 'para': 96, 'line': 33, 'text': 'gen des Ver', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4292: {'page': 17, 'para': 96, 'line': 33, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4293: {'page': 17, 'para': 96, 'line': 33, 'text': 'tandes m', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 4294: {'page': 17, 'para': 96, 'line': 33, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
